"","label","AUC","precision","recall","accuracy","TP","FP","FN","TN","TPR","FPR"
"107","died","0.9303",0.0804597701149425,1,0.389312977099237,7,80,0,44,1,0.645161290322581
"108","died","0.9303",0.0897435897435897,1,0.458015267175573,7,71,0,53,1,0.57258064516129
"109","died","0.9303",0.1,1,0.519083969465649,7,63,0,61,1,0.508064516129032
"110","died","0.9303",0.11864406779661,1,0.603053435114504,7,52,0,72,1,0.419354838709677
"111","died","0.9303",0.132075471698113,1,0.648854961832061,7,46,0,78,1,0.370967741935484
"112","died","0.9303",0.137254901960784,1,0.66412213740458,7,44,0,80,1,0.354838709677419
"113","died","0.9303",0.155555555555556,1,0.709923664122137,7,38,0,86,1,0.306451612903226
"114","died","0.9303",0.17948717948718,1,0.755725190839695,7,32,0,92,1,0.258064516129032
"115","died","0.9303",0.2,1,0.786259541984733,7,28,0,96,1,0.225806451612903
"116","died","0.9303",0.205882352941176,1,0.793893129770992,7,27,0,97,1,0.217741935483871
"117","died","0.9303",0.225806451612903,1,0.816793893129771,7,24,0,100,1,0.193548387096774
"118","died","0.9303",0.259259259259259,1,0.847328244274809,7,20,0,104,1,0.161290322580645
"119","died","0.9303",0.24,0.857142857142857,0.847328244274809,6,19,1,105,0.857142857142857,0.153225806451613
"120","died","0.9303",0.272727272727273,0.857142857142857,0.870229007633588,6,16,1,108,0.857142857142857,0.129032258064516
"121","died","0.9303",0.3,0.857142857142857,0.885496183206107,6,14,1,110,0.857142857142857,0.112903225806452
"122","died","0.9303",0.31578947368421,0.857142857142857,0.893129770992366,6,13,1,111,0.857142857142857,0.104838709677419
"123","died","0.9303",0.277777777777778,0.714285714285714,0.885496183206107,5,13,2,111,0.714285714285714,0.104838709677419
"124","died","0.9303",0.277777777777778,0.714285714285714,0.885496183206107,5,13,2,111,0.714285714285714,0.104838709677419
"125","died","0.9303",0.357142857142857,0.714285714285714,0.916030534351145,5,9,2,115,0.714285714285714,0.0725806451612903
"126","died","0.9303",0.3,0.428571428571429,0.916030534351145,3,7,4,117,0.428571428571429,0.0564516129032258
"127","died","0.9303",0.333333333333333,0.428571428571429,0.923664122137405,3,6,4,118,0.428571428571429,0.0483870967741935
"128","died","0.9303",0.285714285714286,0.285714285714286,0.923664122137405,2,5,5,119,0.285714285714286,0.0403225806451613
"129","died","0.9303",0.2,0.142857142857143,0.923664122137405,1,4,6,120,0.142857142857143,0.032258064516129
"130","died","0.9303",0.2,0.142857142857143,0.923664122137405,1,4,6,120,0.142857142857143,0.032258064516129
"131","died","0.9303",0.2,0.142857142857143,0.923664122137405,1,4,6,120,0.142857142857143,0.032258064516129
"132","died","0.9303",0.2,0.142857142857143,0.923664122137405,1,4,6,120,0.142857142857143,0.032258064516129
"133","died","0.9303",0.2,0.142857142857143,0.923664122137405,1,4,6,120,0.142857142857143,0.032258064516129
"134","died","0.9303",0.2,0.142857142857143,0.923664122137405,1,4,6,120,0.142857142857143,0.032258064516129
"135","died","0.9303",0.2,0.142857142857143,0.923664122137405,1,4,6,120,0.142857142857143,0.032258064516129
"136","died","0.9303",0.2,0.142857142857143,0.923664122137405,1,4,6,120,0.142857142857143,0.032258064516129
"137","died","0.9303",0.2,0.142857142857143,0.923664122137405,1,4,6,120,0.142857142857143,0.032258064516129
"138","died","0.9303",0.25,0.142857142857143,0.931297709923664,1,3,6,121,0.142857142857143,0.0241935483870968
"139","died","0.9303",0.333333333333333,0.142857142857143,0.938931297709924,1,2,6,122,0.142857142857143,0.0161290322580645
"140","died","0.9303",0.333333333333333,0.142857142857143,0.938931297709924,1,2,6,122,0.142857142857143,0.0161290322580645
"141","died","0.9303",0,0,0.931297709923664,0,2,7,122,0,0.0161290322580645
"142","died","0.9303",0,0,0.931297709923664,0,2,7,122,0,0.0161290322580645
"143","died","0.9303",0,0,0.931297709923664,0,2,7,122,0,0.0161290322580645
"144","died","0.9303",0,0,0.931297709923664,0,2,7,122,0,0.0161290322580645
"145","died","0.9303",0,0,0.931297709923664,0,2,7,122,0,0.0161290322580645
"146","died","0.9303",0,0,0.931297709923664,0,2,7,122,0,0.0161290322580645
"147","died","0.9303",0,0,0.931297709923664,0,2,7,122,0,0.0161290322580645
"148","died","0.9303",0,0,0.931297709923664,0,2,7,122,0,0.0161290322580645
"149","died","0.9303",0,0,0.931297709923664,0,2,7,122,0,0.0161290322580645
"150","died","0.9303",0,0,0.931297709923664,0,2,7,122,0,0.0161290322580645
"151","died","0.9303",0,0,0.938931297709924,0,1,7,123,0,0.00806451612903226
"152","died","0.9303",0,0,0.938931297709924,0,1,7,123,0,0.00806451612903226
"153","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"154","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"155","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"156","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"157","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"158","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"159","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"160","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"161","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"162","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"163","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"164","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"165","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"166","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"167","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"168","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"169","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"170","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"171","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"172","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"173","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"174","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"175","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"176","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"177","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"178","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"179","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"180","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"181","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"182","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"183","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"184","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"185","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"186","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"187","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"188","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"189","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"190","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"191","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"192","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"193","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"194","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"195","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"196","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"197","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"198","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"199","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"200","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"201","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"202","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"203","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
"204","died","0.9303",1,0,0.946564885496183,0,0,7,124,0,0
