"","label","AUC","precision","recall","accuracy","TP","FP","FN","TN","TPR","FPR"
"81","survived","0.8993",0.989247311827957,0.754098360655738,0.75968992248062,92,1,30,6,0.754098360655738,0.142857142857143
"82","survived","0.8993",0.988636363636364,0.713114754098361,0.72093023255814,87,1,35,6,0.713114754098361,0.142857142857143
"83","survived","0.8993",0.988505747126437,0.704918032786885,0.713178294573643,86,1,36,6,0.704918032786885,0.142857142857143
"84","survived","0.8993",0.988372093023256,0.69672131147541,0.705426356589147,85,1,37,6,0.69672131147541,0.142857142857143
"85","survived","0.8993",0.988235294117647,0.688524590163934,0.697674418604651,84,1,38,6,0.688524590163934,0.142857142857143
"86","survived","0.8993",0.988235294117647,0.688524590163934,0.697674418604651,84,1,38,6,0.688524590163934,0.142857142857143
"87","survived","0.8993",0.987951807228916,0.672131147540984,0.682170542635659,82,1,40,6,0.672131147540984,0.142857142857143
"88","survived","0.8993",0.9875,0.647540983606557,0.65891472868217,79,1,43,6,0.647540983606557,0.142857142857143
"89","survived","0.8993",0.987179487179487,0.631147540983607,0.643410852713178,77,1,45,6,0.631147540983607,0.142857142857143
"90","survived","0.8993",0.986486486486487,0.598360655737705,0.612403100775194,73,1,49,6,0.598360655737705,0.142857142857143
"91","survived","0.8993",1,0.565573770491803,0.589147286821705,69,0,53,7,0.565573770491803,0
"92","survived","0.8993",1,0.540983606557377,0.565891472868217,66,0,56,7,0.540983606557377,0
"93","survived","0.8993",1,0.540983606557377,0.565891472868217,66,0,56,7,0.540983606557377,0
"94","survived","0.8993",1,0.483606557377049,0.511627906976744,59,0,63,7,0.483606557377049,0
"95","survived","0.8993",1,0.475409836065574,0.503875968992248,58,0,64,7,0.475409836065574,0
"96","survived","0.8993",1,0.442622950819672,0.472868217054264,54,0,68,7,0.442622950819672,0
"97","survived","0.8993",1,0.39344262295082,0.426356589147287,48,0,74,7,0.39344262295082,0
"98","survived","0.8993",1,0.311475409836066,0.348837209302326,38,0,84,7,0.311475409836066,0
"99","survived","0.8993",1,0.245901639344262,0.286821705426357,30,0,92,7,0.245901639344262,0
"100","survived","0.8993",1,0.0983606557377049,0.147286821705426,12,0,110,7,0.0983606557377049,0
"101","survived","0.8993",1,0,0.0542635658914729,0,0,122,7,0,0
"102","survived","0.8993",1,0,0.0542635658914729,0,0,122,7,0,0
"103","died","0.8993",0.0542635658914729,1,0.0542635658914729,7,122,0,0,1,1
"104","died","0.8993",0.0598290598290598,1,0.147286821705426,7,110,0,12,1,0.901639344262295
"105","died","0.8993",0.0707070707070707,1,0.286821705426357,7,92,0,30,1,0.754098360655738
"106","died","0.8993",0.0769230769230769,1,0.348837209302326,7,84,0,38,1,0.688524590163934
"107","died","0.8993",0.0864197530864197,1,0.426356589147287,7,74,0,48,1,0.60655737704918
"108","died","0.8993",0.0933333333333333,1,0.472868217054264,7,68,0,54,1,0.557377049180328
"109","died","0.8993",0.0985915492957746,1,0.503875968992248,7,64,0,58,1,0.524590163934426
"110","died","0.8993",0.1,1,0.511627906976744,7,63,0,59,1,0.516393442622951
"111","died","0.8993",0.111111111111111,1,0.565891472868217,7,56,0,66,1,0.459016393442623
"112","died","0.8993",0.111111111111111,1,0.565891472868217,7,56,0,66,1,0.459016393442623
"113","died","0.8993",0.116666666666667,1,0.589147286821705,7,53,0,69,1,0.434426229508197
"114","died","0.8993",0.109090909090909,0.857142857142857,0.612403100775194,6,49,1,73,0.857142857142857,0.401639344262295
"115","died","0.8993",0.117647058823529,0.857142857142857,0.643410852713178,6,45,1,77,0.857142857142857,0.368852459016393
"116","died","0.8993",0.122448979591837,0.857142857142857,0.65891472868217,6,43,1,79,0.857142857142857,0.352459016393443
"117","died","0.8993",0.130434782608696,0.857142857142857,0.682170542635659,6,40,1,82,0.857142857142857,0.327868852459016
"118","died","0.8993",0.136363636363636,0.857142857142857,0.697674418604651,6,38,1,84,0.857142857142857,0.311475409836066
"119","died","0.8993",0.136363636363636,0.857142857142857,0.697674418604651,6,38,1,84,0.857142857142857,0.311475409836066
"120","died","0.8993",0.13953488372093,0.857142857142857,0.705426356589147,6,37,1,85,0.857142857142857,0.30327868852459
"121","died","0.8993",0.142857142857143,0.857142857142857,0.713178294573643,6,36,1,86,0.857142857142857,0.295081967213115
"122","died","0.8993",0.146341463414634,0.857142857142857,0.72093023255814,6,35,1,87,0.857142857142857,0.286885245901639
"123","died","0.8993",0.166666666666667,0.857142857142857,0.75968992248062,6,30,1,92,0.857142857142857,0.245901639344262
"124","died","0.8993",0.166666666666667,0.857142857142857,0.75968992248062,6,30,1,92,0.857142857142857,0.245901639344262
"125","died","0.8993",0.1875,0.857142857142857,0.790697674418605,6,26,1,96,0.857142857142857,0.213114754098361
"126","died","0.8993",0.193548387096774,0.857142857142857,0.798449612403101,6,25,1,97,0.857142857142857,0.204918032786885
"127","died","0.8993",0.2,0.857142857142857,0.806201550387597,6,24,1,98,0.857142857142857,0.19672131147541
"128","died","0.8993",0.2,0.857142857142857,0.806201550387597,6,24,1,98,0.857142857142857,0.19672131147541
"129","died","0.8993",0.230769230769231,0.857142857142857,0.837209302325581,6,20,1,102,0.857142857142857,0.163934426229508
"130","died","0.8993",0.24,0.857142857142857,0.844961240310077,6,19,1,103,0.857142857142857,0.155737704918033
"131","died","0.8993",0.24,0.857142857142857,0.844961240310077,6,19,1,103,0.857142857142857,0.155737704918033
"132","died","0.8993",0.260869565217391,0.857142857142857,0.86046511627907,6,17,1,105,0.857142857142857,0.139344262295082
"133","died","0.8993",0.260869565217391,0.857142857142857,0.86046511627907,6,17,1,105,0.857142857142857,0.139344262295082
"134","died","0.8993",0.272727272727273,0.857142857142857,0.868217054263566,6,16,1,106,0.857142857142857,0.131147540983607
"135","died","0.8993",0.333333333333333,0.857142857142857,0.89922480620155,6,12,1,110,0.857142857142857,0.0983606557377049
"136","died","0.8993",0.25,0.571428571428571,0.883720930232558,4,12,3,110,0.571428571428571,0.0983606557377049
"137","died","0.8993",0.266666666666667,0.571428571428571,0.891472868217054,4,11,3,111,0.571428571428571,0.0901639344262295
"138","died","0.8993",0.333333333333333,0.571428571428571,0.914728682170543,4,8,3,114,0.571428571428571,0.0655737704918033
"139","died","0.8993",0.272727272727273,0.428571428571429,0.906976744186046,3,8,4,114,0.428571428571429,0.0655737704918033
"140","died","0.8993",0.333333333333333,0.428571428571429,0.922480620155039,3,6,4,116,0.428571428571429,0.0491803278688525
