"","label","AUC","precision","recall","accuracy","TP","FP","FN","TN","TPR","FPR"
"153","died","0.6118",0.0746268656716418,0.714285714285714,0.511450381679389,5,62,2,62,0.714285714285714,0.5
"154","died","0.6118",0.0769230769230769,0.571428571428571,0.610687022900763,4,48,3,76,0.571428571428571,0.387096774193548
"155","died","0.6118",0.0967741935483871,0.428571428571429,0.755725190839695,3,28,4,96,0.428571428571429,0.225806451612903
"156","died","0.6118",0.25,0.285714285714286,0.916030534351145,2,6,5,118,0.285714285714286,0.0483870967741935
"157","died","0.6118",0,0,0.938931297709924,0,1,7,123,0,0.00806451612903226
"158","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"159","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"160","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"161","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"162","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"163","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"164","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"165","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"166","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"167","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"168","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"169","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"170","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"171","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"172","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"173","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"174","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"175","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"176","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"177","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"178","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"179","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"180","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"181","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"182","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"183","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"184","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"185","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"186","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"187","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"188","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"189","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"190","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"191","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"192","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"193","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"194","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"195","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"196","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"197","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"198","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"199","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"200","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"201","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"202","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"203","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
"204","died","0.6118",1,0,0.946564885496183,0,0,7,124,0,0
